 Price ,Area,Location,Bedrooms,Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,Security 24x7,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
11000000,1230,Sector 17 Ulwe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
4500000,599,Sector 17 Ulwe,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
8800000,980,Sector9 Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
16500000,1654,Sector9 Kamothe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
16800000,1665,Sector 17 Ulwe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
16299999,1640,Sector 17 Ulwe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
15500000,1650,Sector 17 Ulwe,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0
4900000,980,Taloja,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
3400000,730,Rutu Enclave,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
4800000,1020,taloja panchanand,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
6200000,1075,Virar West,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
33700000,1600,Chembur,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0
50100000,2800,Central Avenue,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0
10700000,715,Chembur,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
15000000,1016,Chembur,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
18500000,1000,Chembur,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
17600000,1100,Chembur,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5000000,578,Sector 20 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
5000000,650,Sector 22 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
4000000,600,Sector 21 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
5000000,600,Sector 22 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
6250000,625,Sector 18 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
4800000,600,Sector 22 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
3800000,560,Sector-5 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
3600000,580,Sector-6A Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
4400000,530,Sector 11 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
5000000,650,Sector-18 Ulwe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
9000000,1450,Sector 21 Kamothe,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2600000,380,Sector-12 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2600000,400,Navi Basti,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21000000,620,azad nagar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
19600000,1250,Chembur,2,1,0,1,1,1,1,0,1,1,1,0,0,1,0
18600000,1067,Sindhi Society Chembur,2,1,1,1,1,1,1,1,0,1,1,0,0,0,1
21500000,1200,Chembur,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1
11000000,780,Kurla,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0
13799999,1020,Sahkar Nagar,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0
14000000,671,Deonar,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1
22000000,1650,Kharghar,3,0,1,1,1,1,1,1,1,1,1,0,0,1,1
14500000,1360,Kharghar,2,0,1,1,1,0,1,1,1,0,0,0,0,1,1
25000000,1600,Kandivali East,3,0,1,1,1,0,1,1,1,1,1,0,1,1,1
11500000,1250,Kharghar,2,0,1,1,1,0,1,1,1,0,1,0,1,1,1
4000000,750,Taloja,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0
2500000,450,Taloja,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2300000,410,Taloja,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
45000000,1168,Lower Parel,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5700000,516,Thane,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9600000,900,Jankalyan Nagar,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0
2010000,600,Badlapur,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0
2005000,575,Badlapur,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2548000,675,Ambarnath,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0
2492000,660,Ambarnath,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0
2418000,640,Ambarnath,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0
2400000,690,Ambernath West,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1
21700000,900,Vakola,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0
16700000,1150,Jankalyan Nagar,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0
2900000,350,Jankalyan Nagar,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
11500000,950,Jankalyan Nagar,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0
4000000,620,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
6400000,980,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
6900000,950,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,1
7500000,890,Sector 17 Ulwe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
5425000,619,Kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
5700000,710,Kamothe,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0
7100000,887,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
7800000,1005,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
5900000,950,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
6200000,660,Kamothe Sector 16,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
5500000,650,Sector 17 Ulwe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
5000000,650,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
4050000,638,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
5050000,675,Kamothe,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0
7400000,890,Sector 17 Ulwe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
6800000,1006,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
3000000,420,Kamothe,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
5200000,850,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
6700000,1005,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
6900000,900,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
7950000,940,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
5460000,620,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
4950000,650,Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
7000000,1000,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
8575000,1100,Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
4800000,600,Kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2700000,350,Sector 17 Ulwe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
7900000,940,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
36000000,900,Almeida Park,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0
35000000,700,Khar,2,0,0,1,1,0,1,1,0,1,1,0,0,0,0
30000000,850,Bandra West,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0
35000000,800,Pali Hill,2,0,0,0,0,0,1,1,0,1,0,0,1,0,1
35000000,800,15th Road,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2100000,770,Palghar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14500000,989,Chembur,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
14900000,1550,Kharghar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3700000,550,Sector13 Kharghar,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2700000,416,Sector 20 Kharghar,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3850000,510,Kharghar,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
2850000,305,Kharghar,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
12100000,1251,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
6800000,989,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
6000000,850,Kharghar,2,0,1,1,1,1,1,0,1,0,0,0,0,1,1
6850000,989,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
5500000,900,Kharghar,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9200000,1500,Sector 21 Kharghar,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0
5000000,650,Sector 12 Kharghar,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
17500000,1750,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
9400000,1240,Kharghar,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
16500000,1560,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
3700000,640,Kharghar,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2700000,350,Sector 21 Kharghar,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8000000,1050,Kharghar,2,0,1,1,1,1,1,0,1,1,1,1,0,1,1
22000000,1770,Kharghar,3,0,1,1,1,1,1,1,1,0,1,0,1,1,1
10200000,1230,Kharghar,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1
3100000,450,Kharghar,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
5500000,655,Kharghar,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1
32799999,780,Santacruz West,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0
11000000,550,Vivek Vidyalaya Marg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12000000,510,Goregaon West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17000000,1270,Goregaon West,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2900000,558,Vasai east,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0
36100000,1237,Nahur,3,1,1,1,1,0,1,1,0,0,1,1,0,1,1
3682000,715,Badlapur West,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
11600000,1179,Thane West,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1
2100000,495,Thane,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2700000,570,Panvel,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
3600000,575,Kalyan,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2865000,675,Badlapur East,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2374000,634,Ambernath West,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
5200000,580,Mira Bhayandar,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0
14000000,1185,Malad West,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
62500000,2665,Goregaon West,3,0,1,1,1,0,1,1,1,0,1,1,1,1,1
26500000,1305,Malad West,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
13000000,995,Malad West,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
10600000,1014,Malad West,2,1,1,1,1,1,1,1,0,0,1,0,0,1,1
11000000,756,Juhu,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
3985000,670,Kalyan,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
2200000,500,Naigaon East,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
2300000,500,Naigaon East,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0
2650000,673,Ambarnath,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4600000,650,Mira Road East,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0
5000000,735,Ulwe,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
7200000,952,Sector 21 Ulwe,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0
72000000,1141,Bandra East,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6100000,1150,Dronagiri,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0
18500000,1250,Nerul,2,1,1,1,1,0,1,1,1,0,0,0,1,1,0
4700000,650,Karanjade,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0
4100000,690,Karanjade,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0
4000000,670,Karanjade,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0
4300000,654,Karanjade,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0
3950000,630,Karanjade,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0
3850000,635,Karanjade,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
22500000,1750,Sanpada,3,1,0,1,1,0,1,0,0,1,1,0,1,1,0
17000000,1250,Sanpada,2,1,0,1,1,0,1,0,0,1,0,0,1,1,0
6000000,687,Sector-18 Ulwe,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0
11100000,1310,Sector-8 Ulwe,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
3500000,690,Dronagiri,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0
5200000,1070,Dronagiri,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
5800000,540,Ulwe,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
6200000,1135,Ulwe,2,1,0,1,1,1,1,0,0,1,0,0,1,0,0
27500000,3000,Sector-3 Ulwe,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1
15500000,1500,Sector-3 Ulwe,3,0,0,1,1,0,1,1,1,1,1,0,0,1,1
13799999,1440,Sector-3 Ulwe,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1
3400000,704,Dronagiri,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0
3500000,688,Dronagiri,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
5200000,667,Sector 17 Ulwe,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0
2400000,625,Dronagiri,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0
4900000,650,Sector 23 Ulwe,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0
4500000,610,Ulwe,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0
14500000,1560,Ulwe,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8200000,1150,Sector 17 Ulwe,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0
29500000,2130,Nerul,3,0,1,1,1,1,1,1,0,1,1,1,1,1,1
4900000,665,Sector 17 Ulwe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
5000000,1155,Dronagiri,2,1,0,1,1,1,1,1,0,0,1,0,1,1,0
5300000,1120,Dronagiri,2,1,1,1,1,1,1,1,0,0,1,0,1,1,1
7000000,1000,Sector 17 Ulwe,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0
3588000,690,Sector 23 Ulwe,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
3800000,655,Sector 17 Ulwe,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
3500000,655,Sector 17 Ulwe,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0
3700000,650,ULWE SECTOR 19,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0
8500000,1220,Ulwe,2,1,1,1,1,1,1,1,0,1,1,1,0,1,1
4900000,700,Ulwe,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0
5400000,547,Ghodbunder Road,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
60100000,1435,Juhu,3,1,1,1,1,0,1,0,0,1,0,0,0,1,1
3000000,650,Dronagiri,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0
3650000,665,Dronagiri,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
4200000,690,Dronagiri,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0
3001000,675,Dronagiri,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0
6800000,1250,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3300000,625,Karanjade,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
2850000,530,Karanjade,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0
2100000,395,Karanjade,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0
6300000,1090,Karanjade,2,1,0,1,1,1,1,0,0,1,1,1,0,1,0
6400000,1010,Karanjade,2,1,0,1,1,1,1,0,0,1,1,1,0,1,0
6000000,1010,Karanjade,2,1,0,1,1,1,1,0,0,1,1,1,0,1,0
4000000,568,Bhiwandi,2,1,1,1,1,1,1,1,0,1,1,0,0,1,0
7500000,1107,Vasai,3,1,0,1,1,0,1,0,0,0,1,0,0,0,0
2580000,605,Nala Sopara,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
3594000,850,Nala Sopara,2,1,1,1,1,0,1,1,0,1,1,1,0,1,1
5760000,778,Vasai,2,1,0,1,1,1,1,1,0,0,1,0,0,0,0
6952000,802,Bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2451000,570,Nala Sopara,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
6137000,829,Bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
5600000,710,Mira Road East,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
8600000,1227,Bhiwandi,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1
8100000,1108,Bhiwandi,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1
8100000,1032,Bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
7500000,985,Bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
6800000,880,Bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
6200000,829,Bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
5600000,802,Bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
6000000,709,Nala Sopara,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0
4100000,534,Nala Sopara,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
4800000,965,Nala Sopara,2,1,0,1,1,1,1,1,0,1,1,0,0,0,0
3700000,730,Nala Sopara,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0
4600000,930,Vasai,2,1,0,1,1,1,1,1,0,1,1,1,0,1,0
3350000,650,Vasai,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0
85000000,2350,Dadar East,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1
6500000,650,Dahisar,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
18000000,1462,Ghatkopar,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1
8500000,676,Ghatkopar,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
125000000,2904,Worli,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80000000,1500,Breach Candy,2,0,0,0,1,1,1,0,0,1,0,0,1,0,0
28800000,1638,Wadala,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1
30000000,1701,Wadala,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1
45100000,2376,Wadala,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1
39200000,2061,Wadala,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1
25400000,1431,Wadala,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1
15200000,1050,Kandivali West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,0
20000000,1260,Andheri East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
29000000,1404,Goregaon East,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1
30000000,1200,Malad East,3,1,1,1,0,0,1,1,1,0,1,1,0,1,1
46500000,1413,Worli South Mumbai,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
33400000,2016,Andheri East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
2035000,574,Asangaon,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1
8500000,507,Thane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12500000,1151,Koparkhairane Station Road,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
6600000,550,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
6900000,565,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
6800000,547,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
6700000,556,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
3000000,950,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
4500000,600,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
5300000,600,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
3000000,600,Thane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
4500000,800,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
5300000,275,Thane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
10500000,1050,Koparkhairane Station Road,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
10000000,1155,Koparkhairane Station Road,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
16000000,1350,Sector 17 Ulwe,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0
17000000,1760,Kopar Khairane Sector 19A,3,0,0,1,1,1,1,0,1,0,0,0,0,0,0
11700000,1650,Koper Khairane,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0
7500000,725,Koparkhairane Station Road,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0
23000000,1300,Kanjurmarg,3,0,1,1,1,0,1,0,1,0,0,0,0,1,1
3000000,275,Thane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
2000000,275,Thane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
4500000,1065,Thane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
8500000,275,Thane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
3000000,530,Thane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
8800000,600,Kandivali West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
17000000,1245,Eastern Express Highway Vikhroli,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
20700000,1257,Magathane,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0
18000000,1175,Magathane,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0
17500000,1053,Magathane,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0
18500000,1052,Rawal Pada,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
3874000,730,Ambernath East,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
8500000,650,Dokali Pada,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
9600000,650,Magathane,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
10800000,650,Magathane,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
18500000,1050,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
21000000,1250,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
15000000,1050,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
21000000,1150,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
30000000,1450,Magathane,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
27000000,1550,Magathane,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
22100000,1075,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
18500000,1350,Magathane,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
10500000,650,Magathane,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
16500000,1050,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
28500000,1350,Dattapada,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
28000000,1650,Magathane,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
19000000,1050,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
18800000,1350,Rajendra Nagar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
27000000,1650,Magathane,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
15000000,950,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
24000000,1300,Dattapada,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
11200000,600,Dattapada,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
19000000,1165,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
27500000,1357,Magathane,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
23000000,1500,Dattapada,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
10000000,650,Magathane,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
17000000,1050,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
15500000,1050,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
14500000,950,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
20500000,1150,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
22500000,1100,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
26500000,1450,Magathane,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
23000000,1100,Dattapada,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
18000000,1350,Rajendra Nagar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
19000000,1350,Rajendra Nagar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
29000000,1650,Magathane,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
16500000,1050,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
19000000,1150,Rajendra Nagar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
20500000,1050,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
9800000,585,Magathane,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
21000000,1250,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
14500000,950,Kulupwadi,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
18000000,1050,Dattapada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
28200000,1170,Kandivali East,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
26400000,1014,Kandivali East,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
16800000,764,Kandivali East,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
18600000,820,Kandivali East,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
17500000,1050,Magathane,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
26000000,1350,Samata Nagar Thakur Village,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
28000000,1350,Samata Nagar Thakur Village,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
10900000,654,Mira Road and Beyond,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
7400000,400,Mira Road and Beyond,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
7300000,450,Mira Road and Beyond,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
17600000,1100,West Amardeep Colony,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
